,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.0,-5.515328380020259e-06,-9.434109900647686e-05,-0.0002514001407097464,-0.0004501863883009267,-0.0006673525153618416,-0.0008844943318870316,-0.0010870403671025717,-0.0012628434589311392,-0.0014010862231426482,-0.0014915569528506287,-0.001524244906147324,-0.001489153318280313,-0.00137631439848078,-0.0011759364410883415,-0.0008786182654607781,-0.0004756340845637083,4.0739481033788896e-05,0.0006768966096319707,0.0014375926014887266,0.00232565980550137,0.003341764709177463,0.0044842428739213114,0.00574899568303126,0.007129451633129696,0.008616618264787379,0.01019921532679224,0.011863884091537484,0.013595429111287407,0.015377126728341963,0.017191080455795385,0.019018598639224428,0.020840573768621546,0.02263786048834844,0.024391651658891088,0.02608382024787116,0.027697223937745832,0.029215974129460323,0.030625658453375774,0.0319135208700539,0.03306859017255175,0.03408176489367168,0.03494585430468039,0.03565558389671652,0.03620756583922699,0.03660024194410806,0.03683379879486198,0.03691006481184291,0.03683238721809495,0.036605508958153385,0.03623543294234836,0.035729279147800344,0.035095144718896215,0.03434196875105733,0.03347939242791686,0.03251762415010028,0.03146731160910403,0.030339412362720822,0.02914507348943998,0.02789551114803238,0.02660189880809058,0.02527526114183189,0.02392636765447868,0.022565639470658906,0.02120306377904584,0.01984811105999165,0.018509664167041827,0.017195959698475413,0.015914539705243327,0.014672217988503686,0.013475052856029016,0.012328342263226145,0.011236634950821014,0.010203757059186552,0.009232863821044412,0.008326509285002715,0.007486742735262227,0.006715248654834888,0.00601354139903435,0.005383250807260344,0.004826544519056455,0.004346753941154316,0.0039493100330642,0.003643117645096986,0.0034425443875576475,0.0033702603674252703,0.0034612356183127066,0.0037683111750092023,0.00436991633456684,0.005380728677224629,0.006966423787896031,0.009364276798697526,0.012912701231870164,0.018096183649216314,0.025621020848402246,0.03655983681000329,0.052649024225787655,0.07683598859235646,0.11329950354735246,0.15461900850489968,0.0
1,0.0,-8.899015558467195e-05,-0.0003351535482783285,-0.0007025879101323614,-0.001145705692743951,-0.0016195771087467704,-0.002084010663237,-0.002503926714662425,-0.0028483331339773385,-0.0030890680625474264,-0.0031997963549134072,-0.003155368214244538,-0.002931556987493283,-0.0025051168211397395,-0.0018540686069147042,-0.0009581538646805602,0.00020060430808880594,0.0016373034368915992,0.0033635733923788585,0.005387035402494167,0.007710854236023901,0.010333399970219015,0.013248041399370056,0.0164430791057444,0.019901816618212977,0.02360277727744208,0.02752005236631678,0.03162374831871313,0.03588052318533526,0.04025420186966533,0.04470644138325897,0.04919741543600774,0.053686505455575004,0.05813298004216344,0.062496645694858646,0.06673844413832487,0.0708209991003956,0.0747090984440634,0.07837010757732393,0.08177431005084024,0.08489517947262284,0.08770958046442388,0.09019790475488852,0.09234414927149989,0.09413593911697876,0.09556450230891278,0.09662460017660655,0.09731442566844281,0.09763546643229377,0.09759235540061743,0.09719269183051796,0.09644685317567465,0.0953677938758079,0.09397084009968788,0.09227347010227334,0.09029509495635749,0.08805683021588659,0.08558126355787193,0.08289221730203128,0.08001450521524266,0.07697368923788361,0.07379582816158085,0.07050722389244231,0.06713417009635997,0.06370270274797897,0.060238353749563836,0.0567659162632439,0.053309224076305096,0.049890951152480344,0.046532432909525766,0.04325352113723835,0.04007247711933265,0.03700591018844351,0.034068770560958674,0.03127440344022102,0.028634677374063937,0.026160205670689246,0.023860691491019458,0.02174544155250025,0.0198241142906403,0.018107799999862097,0.016610569542985947,0.015351667967991199,0.014358572110249598,0.013671175407076276,0.013347402725084723,0.01347058212719526,0.0141589185081302,0.015577393334197758,0.017952329762754852,0.021588610824438872,0.02688892853643914,0.03437298274948121,0.044690843625531745,0.05861406652388522,0.07695374208021709,0.10023280885253448,0.12747423279719014,0.1514738456679352,0.13848309373430917,0.0
2,0.0,-0.0001564800492377035,-0.0005222969335803457,-0.0010310394808482322,-0.0016214560214247915,-0.0022356730195684064,-0.00282026651708419,-0.003326617252778476,-0.0037104174566948006,-0.003930856636503927,-0.003949863130930539,-0.0037316424561187845,-0.003242524704295595,-0.00245111021709945,-0.0013286697669307815,0.00015029909656443915,0.002007439076027577,0.004259883413428305,0.006919637747504487,0.009993067476315877,0.013480518205224406,0.017376065674382622,0.021667441191160635,0.02633612554638166,0.03135758947004234,0.03670167969722124,0.04233312335302519,0.04821214755064673,0.05429515852951748,0.06053547954622192,0.06688411471939146,0.07329052377498996,0.0797033854057195,0.08607132134693762,0.09234358117483338,0.09847067511562213,0.10440494341460964,0.11010105732531057,0.1155164495494139,0.12061168042129855,0.12535073466531965,0.12970125498896926,0.13363471485599707,0.1371265389697827,0.14015617643904077,0.14270712986410972,0.14476694993792324,0.14632719620770962,0.1473833729637153,0.14793484555725295,0.14798473869811155,0.14753982039819524,0.14661037227698792,0.14521004863480133,0.14335572370040836,0.14106732550489837,0.13836765731944706,0.1352821987519474,0.13183889574001365,0.1280679289643459,0.12400145896420647,0.11967334997745165,0.11511886843435122,0.1103743620968615,0.10547691934499444,0.10046401030020637,0.09537311969746781,0.09024137719005086,0.08510518818505733,0.07999988953335967,0.07495942903024248,0.07001608947158629,0.0652002763520123,0.06054037579964789,0.056062711903735324,0.05179162195538561,0.04774967660589315,0.043958095088990436,0.040437404780223785,0.03720842603013901,0.03429369064822648,0.03171942694229405,0.029518280595827368,0.027732952830474902,0.026420943039078687,0.025660549616322074,0.025558201651279013,0.026257057586219466,0.027946562535626898,0.030872238473370547,0.03534417775836311,0.04174103653045609,0.050502546194826504,0.06209463557985388,0.07690934766650101,0.09500613481168042,0.11545287397174092,0.1345900355113269,0.1411085850045116,0.10385527280718665,0.0
3,0.0,-0.00019593004326547996,-0.0006335665377602374,-0.001220066459958258,-0.0018793262857920384,-0.002543341593051304,-0.003149715877770327,-0.0036409023130408403,-0.00396371975485299,-0.004068858370857623,-0.003910507202620131,-0.00344616305051343,-0.0026366663047168496,-0.001446481973805155,0.00015583448831710757,0.002197077940283961,0.004698800943113839,0.007676730052763202,0.011140277167260439,0.01509217736766665,0.0195282682417948,0.024437430066527425,0.02980170389974783,0.035596568675535706,0.04179134629908307,0.04834972783385354,0.05523041335004328,0.06238782390134688,0.0697728475461088,0.0773336097177609,0.08501625379428777,0.09276571067758803,0.10052642275383109,0.10824301845751295,0.11586094589223545,0.1233270371598725,0.13059000624222497,0.13760087753341052,0.14431335099502546,0.15068410502443622,0.156673041028268,0.16224346997772454,0.16736225040576602,0.17199989067435859,0.17613061168749178,0.1797323878745005,0.1827869574847909,0.18527982501983864,0.18720023914885495,0.1885411796778434,0.18929933050164074,0.18947505488808122,0.18907236095557148,0.188098878199221,0.1865658204014875,0.1844879469614885,0.18188351255556465,0.17877420576463893,0.1751850732742935,0.17114441116889503,0.1666836306294236,0.16183708747586134,0.15664186838886715,0.15113753527637763,0.14536582193644573,0.13937028414013888,0.13319590882127677,0.12688867793342493,0.12049511077659995,0.11406178776129343,0.10763487422553017,0.10125966794550251,0.0949801890358384,0.08883884278799824,0.08287618561914936,0.07713082492995318,0.0716394958614533,0.06643736317782895,0.06155860888774237,0.057037376715397964,0.05290915981905764,0.04921273622882601,0.04599275798482647,0.0433030871523387,0.04121093426777725,0.039801756953884486,0.039184735537003246,0.039498419727381696,0.04091582450337892,0.04364776152004805,0.04794230227610864,0.054076377637145075,0.062331151944139684,0.07293249030581846,0.08591361899451817,0.10080068212368255,0.1158873345742128,0.1265247670179795,0.12117018034016724,0.07733578128320391,0.0
4,0.0,-0.00021063084355599668,-0.0006739985406383603,-0.001280430064756543,-0.001941988340648545,-0.002582395386465432,-0.003132609707555644,-0.0035290291553560548,-0.0037127195178111817,-0.0036290787473948097,-0.0032277059819207027,-0.0024624528990346783,-0.0012916530462212473,0.0003214932147533343,0.002408438436777968,0.004994775491974714,0.008099723695352145,0.011735704476225624,0.015908019978588695,0.02061466552977325,0.025846314724533668,0.03158645553668381,0.03781168759304181,0.04449215791304663,0.05159210412591374,0.05907050629398873,0.0668818099254081,0.0749766996279529,0.08330287584805321,0.09180584178081108,0.10042967748201721,0.10911776865795625,0.11781348389403085,0.12646079628813023,0.13500484028186044,0.14339239442142382,0.15157229179083737,0.15949575866265175,0.16711668796089557,0.1743918522025147,0.18128105398662864,0.1877472263768647,0.19375649614661322,0.1992782086852406,0.20428493594843367,0.2087524590808011,0.2126597445854185,0.21598891416401828,0.218725218700077,0.22085702596716628,0.22237581429175066,0.22327618148487605,0.2235558711655934,0.22321581808846805,0.22226020365977286,0.22069652665668402,0.2185356858626277,0.21579206683767574,0.2124836249615509,0.20863195447664093,0.20426234097799734,0.19940378261206163,0.19408896929452352,0.18835421296879598,0.18223931764193893,0.17578738604567107,0.16904454594776866,0.16205961012081377,0.15488365934942006,0.14756956664546483,0.14017147165785332,0.13274422313899487,0.12534282377032827,0.11802190323740558,0.11083525885840823,0.10383551173983888,0.09707391779017871,0.09060039971194517,0.08446385105458759,0.0787127706973359,0.07339629418413625,0.06856567699757042,0.06427626961416415,0.06058998956789388,0.057578231689291895,0.05532504001390297,0.05393021618394014,0.05351182624493786,0.05420731639012088,0.0561720722392182,0.05957357764676489,0.06457770790137544,0.07131952687619789,0.07984045011945783,0.08994855254685857,0.10090228059519349,0.11069771862246824,0.11452406509688669,0.1020635920677566,0.05866540433225412,0.0
5,0.0,-0.00020652068563942178,-0.0006568189253639035,-0.001233713066571107,-0.0018417493266554648,-0.0023985814111324145,-0.0028302923506505827,-0.003069129861670557,-0.0030525556734169183,-0.00272292175362329,-0.002027481178830679,-0.0009186127737120355,0.0006458189975130219,0.002702033003381768,0.005279863855308319,0.008402295896708436,0.012085089510140866,0.01633649758717211,0.02115710149266192,0.02653981237993317,0.03247003191970173,0.03892595246023513,0.04587899670020859,0.05329438889511498,0.06113181789875681,0.06934617485278374,0.07788834679142984,0.08670603693248619,0.09574457932792205,0.10494774224429551,0.11425848901102806,0.12361969141937877,0.13297478168130603,0.1422683260807028,0.1514465263452291,0.1604576368258555,0.1692523037466728,0.17778382607078833,0.1860083443411716,0.19388496006620914,0.2013757934258609,0.2084459948917403,0.21506370914910003,0.2212000180659114,0.22682885003520337,0.23192688315866367,0.23647343932975845,0.24045038883757858,0.24384205725135963,0.24663516098783617,0.24881875714460033,0.25038422722765696,0.2513252862920812,0.2516380315074611,0.2513210190890314,0.25037537991393316,0.24880496983059938,0.24661654284956686,0.24381995150710875,0.24042836034345705,0.23645846645642368,0.23193071575841379,0.226869500033293,0.2213033230511422,0.21526492232936342,0.20879132165051342,0.20192381411406704,0.19470784898525398,0.1871928215504239,0.17943176334705946,0.17148092855025285,0.16339929467885952,0.1552479932613783,0.14708969695877183,0.1389880079793914,0.13100688444287928,0.12321016326553454,0.11566123475263893,0.1084229225338239,0.10155762137297283,0.09512773272680536,0.08919642197705313,0.08382868421240623,0.07909266900092261,0.07506114192276926,0.07181285254125126,0.0694334667121719,0.06801557107265908,0.06765710942975146,0.06845741294114756,0.07050957685346772,0.07388666434680063,0.0786153127417336,0.08461952788088303,0.09159094763598405,0.09868507242920525,0.10384507959526973,0.10248998270240833,0.08598665367387688,0.045464954433143745,0.0
6,0.0,-0.00018910811516658247,-0.0005963102473659916,-0.0011039579491036744,-0.0016133040346509348,-0.002038349539638209,-0.0023019269049788208,-0.0023335963352636834,-0.0020686846388562777,-0.0014479990272205385,-0.00041793726511805393,0.0010691873333046964,0.003054729494073172,0.0055732596074687234,0.008652104605487031,0.012310978652197135,0.016561702247769237,0.02140804097212595,0.026845695669893522,0.032862448262757055,0.03943846271780553,0.04654670983538267,0.05415354005634314,0.06221936879213186,0.07069943303051433,0.07954461418765138,0.08870229927408102,0.09811726196811547,0.107732518884809,0.11749015159019573,0.127332083703012,0.13720079581600697,0.14703995933260453,0.15679498383124033,0.1664134773255772,0.1758456176819999,0.18504443582900906,0.19396601017750376,0.20256958081682938,0.21081758997125696,0.21867566215311535,0.22611252567937662,0.23309990181577422,0.23961234624146882,0.24562707660288233,0.2511237882472811,0.2560844645395999,0.2604931948971203,0.26433599940428193,0.2676006862432007,0.27027672615236864,0.27235516651293795,0.27382857650035625,0.2746910424092252,0.27493820290033794,0.27456733673827177,0.2735774975733163,0.2719696958257955,0.2697471321634253,0.26691546850748055,0.26348313897563397,0.2594616907572154,0.2548661417637096,0.24971534510365484,0.244032336193699,0.23784465768762952,0.23118462441237636,0.22408951818780956,0.21660168738977273,0.20876853406688828,0.20064237695553522,0.19228017981366755,0.18374314960763458,0.1750962194259598,0.16640743327586363,0.157747278034624,0.14918799789339027,0.14080294763568205,0.13266603449486222,0.12485129064670543,0.11743260886273808,0.11048364292497027,0.10407784000877435,0.09828853938150628,0.0931889948109279,0.08885211450788999,0.08534963987345931,0.08275040184935313,0.08111724170840443,0.08050213340173454,0.08093884874885127,0.08243152323820972,0.08493380238131776,0.08830215984178766,0.09217932448689227,0.09570890714357987,0.09691389269793504,0.0916431848080137,0.07295144739917762,0.03595040092938043,0.0
7,0.0,-0.00016290932834538895,-0.0005053829108679095,-0.0009138347244147495,-0.001289592237699925,-0.001545206672163128,-0.0016017782228363378,-0.0013873486397268187,-0.0008361485368004999,0.00011156429744354213,0.0015093101491952506,0.0034040084805369852,0.005835522475911258,0.008836182712327395,0.012430382674140693,0.016634251129416747,0.02145544922233478,0.02689312271847762,0.03293800324789781,0.039572667773878405,0.04677194659057626,0.054503484213850324,0.06272842392358974,0.07140219937587208,0.08047539536351536,0.0898946641825126,0.09960367220053039,0.10954404527867465,0.11965627365416992,0.12988057664748118,0.1401577002817628,0.1504296354590996,0.16064024165614235,0.17073576990888914,0.18066529044640015,0.19038101846748254,0.19983854203581009,0.2089969526267415,0.21781889095711499,0.22627052041135878,0.2343214295623992,0.24194449096852944,0.24911566110104708,0.2558137542647203,0.2620201994080137,0.2677187825692679,0.27289538502783195,0.27753772865186355,0.2816351308926272,0.28517828830406217,0.28815907874493774,0.2905703989225898,0.29240603799455667,0.2936605973800931,0.2943294533559085,0.2944087712007068,0.2938955756178751,0.29278787568565184,0.29108485213732327,0.28878710205096375,0.28589694465865956,0.28241878580087126,0.27835953542333036,0.27372906262570385,0.26854069252392143,0.26281170980654045,0.2565638614521804,0.24982382901794717,0.2426236410652559,0.23500100579452393,0.22699952851961766,0.21866878867840567,0.21006426358496677,0.2012470755978995,0.19228357586934178,0.18324476727976247,0.17420559123502202,0.16524411263151934,0.15644063946794587,0.14787681160242916,0.1396346796802024,0.13179577491923808,0.12444014137489312,0.1176452695847007,0.11148481659956465,0.10602697471788346,0.10133230188922757,0.09745081388661118,0.09441814174404957,0.09225060462981206,0.0909389987849282,0.09044017375520395,0.09066208053408474,0.09142687556741295,0.0923686920537001,0.09267183392010353,0.0905165514180154,0.08226984594742796,0.06248928837397664,0.02895869751847484,0.0
8,0.0,-0.00013147475890564844,-0.00039485293253335344,-0.0006830121534744676,-0.0008996031189554625,-0.0009574824357592983,-0.0007772732575661509,-0.00028643552120517145,0.000581128274670762,0.0018850486171650522,0.003678192837154077,0.006006222911660255,0.008907081522266958,0.012410532539864908,0.016537752851072493,0.021301038673744496,0.02670367531693516,0.03273996517848109,0.03939542055925556,0.04664711469457563,0.054464230340648644,0.06280873822317104,0.07163620684334612,0.08089672089206879,0.09053586692728609,0.10049576400358748,0.11071609841108,0.12113514677593878,0.13169074444810416,0.1423211869843801,0.15296604378866763,0.16356687432212288,0.1740678323365012,0.1844161595321321,0.19456256505229275,0.20446149614236592,0.21407129824563778,0.22335427592556314,0.23227667166773616,0.24080856027418204,0.24892369087294908,0.2565992616089048,0.26381565956077585,0.2705561765096505,0.27680670649104344,0.2825554329138493,0.2877925150417442,0.2925097892059709,0.29670047318631043,0.3003589042455829,0.30348028989207193,0.30606049839522936,0.30809587402863614,0.3095830962571236,0.3105190741495929,0.3109008875624743,0.3107257786133171,0.3099911941636488,0.30869488985566496,0.30683509338179493,0.3044107354738,0.30142175691090345,0.2978694782847714,0.29375704922616147,0.28908996064363807,0.2838766166141392,0.2781289519547526,0.271863071371918,0.26509989314029503,0.2578657633651305,0.2501930027577366,0.24212035491496245,0.23369328845904125,0.22496412983511965,0.21599198791857513,0.20684245699081946,0.19758708184798648,0.18830259256460985,0.17906991894746305,0.16997299508850755,0.161097368893437,0.1525286165696648,0.14435054170814735,0.13664312534014428,0.12948016468654347,0.1229265372368569,0.11703501241461994,0.11184256016078456,0.10736613792862748,0.10359803773857197,0.10050092451992204,0.09800221635195412,0.09598447178729508,0.09425770311688147,0.09247204280686422,0.08988326703250873,0.08487058400388234,0.07433679560408235,0.05410731517807227,0.02373794464620374,0.0
9,0.0,-9.750050095691497e-05,-0.00027331374058714143,-0.00042752827414971014,-0.00046734640763167385,-0.0003070802001817993,0.00013219353926355757,0.0009228730744636752,0.0021308168478334547,0.0038150889035168944,0.006027520847979731,0.008812158415678398,0.012204720001016382,0.01623208225808619,0.02091186918972155,0.026252189817132034,0.03225154769178247,0.03889894337633515,0.046174144134639945,0.0540481849329629,0.062484043954907004,0.0714374713425762,0.08085795533539518,0.09068980038455657,0.10087325805843333,0.11134567565678676,0.12204263716269748,0.1328990680079984,0.14385025395027035,0.15483276870423562,0.16578528860062244,0.17664929013897582,0.1873696189986134,0.1978949299703799,0.2081780030081759,0.21817593494514195,0.22785022023947163,0.2371667351270542,0.24609562532525603,0.25461113093172716,0.26269133724137966,0.27031788279963603,0.27747564188926593,0.28415238132403736,0.2903384064156318,0.2960262085664243,0.30121012343072373,0.3058859991574418,0.3100508814214256,0.3137027301496969,0.31684015607547994,0.3194621881640751,0.32156806680450634,0.3231570726892002,0.3242283840520439,0.32478097147992924,0.3248135318744507,0.32432446106772733,0.323311877772055,0.3217736965764468,0.31970776313681953,0.31711205267583903,0.31398494552974693,0.31032557931632115,0.3061342859707757,0.3014131125738598,0.296166421297808,0.29040156510293696,0.28412961859337665,0.2773661405343938,0.2701319422630466,0.26245381074659124,0.2543651559740603,0.24590651929875162,0.2371258995822128,0.2280788398665833,0.21882823380563196,0.209443817499,0.20000131646090874,0.19058123246395184,0.18126726361394435,0.17214434179455346,0.16329628093578988,0.15480302790719955,0.1467375037273683,0.13916204664832738,0.1321244832171156,0.12565389668850682,0.11975622142836555,0.11440990194865275,0.10956198520560073,0.10512476805626474,0.10097061689545006,0.09691248858629603,0.09263127545148284,0.08747029799817434,0.08002388682297498,0.06770783512039662,0.0473903216069406,0.01979159687498922,0.0
