,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0,0.037495285984560804,0.03748125947506725,0.037470424900923845,0.037471402186909336,0.0374884022775466,0.037523191887103374,0.037576258549989694,0.03764745785091844,0.037736263947003634,0.03784181526875645,0.03796289165719171,0.03809785206464533,0.03824452044933432,0.03840011016874331,0.03856114138600401,0.03872336872226627,0.03888176881680326,0.039030558460249096,0.0391632373732475,0.03927266247702441,0.039351168253182,0.039390733714381405,0.03938316816216776,0.03932031595293605,0.03919429980962804,0.038997770040474423,0.03872413888286726,0.038367762817759714,0.0379241428885272,0.03739010413592764,0.03676392067900462,0.036045390274153113,0.035235879898326695,0.0343383381186951,0.03335725072905481,0.03229853961542267,0.031169434463466518,0.029978323185361498,0.02873457757820086,0.027448348497469854,0.026130355972331185,0.02479168204483405,0.023443570212143806,0.022097233568609525,0.02076366546065385,0.019453467057324043,0.018176681975350648,0.0169426555723728,0.015759928677217098,0.014636146350108419,0.013577974198663917,0.012591056003457397,0.011679993178405344,0.010848336024422305,0.010098588768363913,0.009432232930137162,0.00884976572177558,0.008350749094858884,0.007933866796528705,0.007596996618583364,0.007337291290183,0.007151262920245623,0.007034877867208955,0.006983652074784303,0.006992743322246809,0.007057050376470154,0.007171306100312267,0.0073301643989208895,0.0075282816623141735,0.007760383942227176,0.008021346562066215,0.00830625647173915,0.008610468303562118,0.008929659206772987,0.009259864817929928,0.0095975095684069,0.009939435376127112,0.010282922598019792,0.010625707485199608,0.010965994058815058,0.011302458464307186,0.011634235317340216,0.011960855074375165,0.01228209940432292,0.012597719220659236,0.012906918182274324,0.01320745144154306,0.013494111008520375,0.01375624673647467,0.013973767583546109,0.014110743639890719,0.01410517992029343,0.01385250784429948,0.013178092596463188,0.011788319575319051,0.009172965432954983,0.004376292328191779,-0.004646669211319809,-0.023163895383574752,-0.06581760134485308,-0.06581760134485308,0.037495285984560804
1,0.0375095883865154,0.037495580072983765,0.03748887485415625,0.03749352374075238,0.03751221860301996,0.0375464085382568,0.03759669457688892,0.03766313063372246,0.0377453701863442,0.03784269828254273,0.03795402158601535,0.038077798883312704,0.038211963674109,0.03835384685682906,0.038500098161858815,0.03864663422044941,0.038788623760932055,0.03892049391996063,0.039035969655255284,0.039128149672327216,0.0391896222386156,0.039212618379590204,0.039189194584239695,0.039111440405342854,0.03897171411060284,0.03876287990146704,0.038478523179642454,0.03811315464674357,0.03766241021732886,0.037123219198441436,0.036493926240653916,0.035774377345708916,0.03496596842180926,0.03407165080962521,0.033095878410596795,0.03204451668319866,0.03092472157561229,0.029744788185040512,0.028513969846982155,0.027242283197664505,0.025940303935621554,0.024618959813002755,0.023289335400103545,0.02196247561210735,0.020649198125918245,0.01935991942674193,0.018104497260698297,0.01689209258762093,0.015731064558856256,0.014628873487059373,0.013592010748812437,0.012625956204762163,0.011735156035284421,0.010923010701423218,0.010191884206888484,0.009543126602919455,0.008977113411553952,0.00849329307975919,0.008090249051022005,0.007765775441350943,0.007516956210326088,0.007340251423582763,0.007231590679654438,0.007186469391076402,0.007200044200929449,0.007267229237804486,0.007382787567387123,0.007541417265741397,0.007737828059820153,0.0079668179243806,0.008223342595647776,0.008502578653019385,0.008799977746741069,0.009111310906414892,0.009432701543281422,0.009760649195953094,0.010092047362404162,0.010424193702655939,0.010754789788249614,0.011081933001740927,0.01140409597189183,0.011720071931313546,0.012028863998107233,0.01232948663227699,0.01262062016717137,0.012900024605141006,0.013163573170587117,0.0134036926653718,0.013606887765770747,0.013749844995568802,0.013793335697906632,0.01367269674516596,0.013282997388243959,0.012456093911388822,0.010926193131777952,0.008283731518145487,0.003940750774091625,-0.0027559774349079753,-0.011563715191872008,-0.013074810612511931,-0.013074810612511931,0.0375095883865154
2,0.03752051503642551,0.037502464093321704,0.03749571646725885,0.03750122085705527,0.03752005957926816,0.03755301688986095,0.037600499377927914,0.03766258048248823,0.037739024580924145,0.03782927182613536,0.03793237800039867,0.03804696263311489,0.03817111210530964,0.038302300547529054,0.03843733089281193,0.03857227659265037,0.03870245237567333,0.03882241858639413,0.03892602671135904,0.0390064937445437,0.0390565080799498,0.039068387344147776,0.03903426960957555,0.038946318510318594,0.0387969523977364,0.03857907284543415,0.03828630710915397,0.0379132131532269,0.037455472726645636,0.0369100576537005,0.03627536559777853,0.03555130864975728,0.0347393505190058,0.033842500914149753,0.032865271158618196,0.0318135877831724,0.030694662576478234,0.029516830422893922,0.02828937512668793,0.02702233704359009,0.0257263044266923,0.024412208423377445,0.023091119506454778,0.021774050112109995,0.020471766055110988,0.019194619238167267,0.017952389315997814,0.0167541487502962,0.015608151572627647,0.014521747995341991,0.013501315956484529,0.012552215953975659,0.011678764864233094,0.010884228789923019,0.01017083115664419,0.009539774957592083,0.00899128201667799,0.008524648520127314,0.008138309487080792,0.007829912035729988,0.007596397801450855,0.007434089623321202,0.0073387885507062885,0.007305873120359566,0.007330394585310332,0.007407175927276655,0.0075309044895463095,0.0076962155458318166,0.007897781722163589,0.008130381754091849,0.008388972674253389,0.0086687533688552,0.008965211153248769,0.009274164528009029,0.009591790561103387,0.009914640015737093,0.010239648585760722,0.010564134885996754,0.010885789355797995,0.011202656907555831,0.01151309748038091,0.011815714034177551,0.012109231877853788,0.012392298272972387,0.012663146888578902,0.012919047575349694,0.013155420057768805,0.013364423114952931,0.013532738411652152,0.013638118400125632,0.01364405253865309,0.013491633266669469,0.013087547872409719,0.012287742051679472,0.010880001180685548,0.008582607807805597,0.005120976275025192,0.0005849635283736272,-0.003137306884538643,0.003466863705750885,0.003466863705750885,0.03752051503642551
3,0.0375194486313859,0.037497799174771654,0.03748983739466218,0.03749490685246385,0.037513008814191826,0.037544334396950145,0.03758903975296658,0.03764715726592227,0.03771853822512659,0.037802752537360484,0.03789902569401889,0.03800613855059151,0.038122329688084926,0.03824522183171467,0.03837175146988614,0.03849809772013652,0.03861964779306854,0.03873101121541905,0.03882606399681665,0.03889801696697784,0.03893953414770393,0.03894289984783598,0.03890021083900119,0.03880358036193736,0.03864536952074118,0.038418442553934826,0.03811640948374131,0.037733830813507736,0.03726641084864168,0.036711177490523335,0.03606661855922336,0.035332755691535885,0.034511173039290445,0.03360501798207022,0.03261895512181073,0.0315590679049659,0.030432717470959533,0.029248384144892534,0.028015493226255354,0.026744214465834304,0.0254452535604991,0.024129636932441606,0.022808507940776063,0.021492927513675025,0.020193692679383306,0.018921165351392693,0.0176851189146292,0.01649459855660753,0.01535782224849069,0.014282094183038803,0.013273734480285841,0.012338029820721696,0.011479213689695617,0.010700453665206477,0.01000385745615706,0.00939049758556095,0.00886045844049541,0.00841288896902784,0.008046062669156357,0.007757455152248872,0.007543826801290726,0.007401311095031504,0.007325514256835949,0.0073116144133611,0.007354463383736072,0.007448689427941059,0.007588789649310137,0.007769229949096295,0.007984527976034706,0.008229332798024363,0.008498499098225957,0.008787149228465236,0.009090722745054475,0.009405015885581234,0.009726205477254286,0.010050861525089789,0.01037595087608184,0.010698831482489148,0.011017237214261752,0.011329252486519946,0.011633267762657797,0.011927911457695872,0.012211944190733544,0.012484087278735187,0.012742737725434857,0.01298550406540181,0.01320845032118463,0.013404881818973112,0.013563425617322237,0.01366503266096475,0.013678364815531219,0.013552901504261456,0.01320930058234187,0.012528031104487945,0.011342899404929324,0.009463185011194607,0.006795170643806956,0.003765049584035825,0.0026537678606388857,0.010043841849919235,0.010043841849919235,0.0375194486313859
4,0.03750245849379854,0.03747908017952652,0.03747025506437431,0.03747469819054956,0.03749183494523127,0.03752147827959205,0.03756360819169955,0.037618238825984716,0.037685283325684625,0.03776444635661449,0.03785509217996659,0.03795614222296863,0.0380659711105406,0.03818231419612963,0.0383021814419065,0.03842178041411443,0.038536494827261826,0.03864089172632311,0.038728764699798614,0.03879322157572664,0.03882681126263274,0.03882169363162429,0.038769834643227835,0.03866322386016847,0.038494130719884716,0.03825535843822202,0.03794049005270658,0.03754409838491315,0.03706195309577243,0.03649119673470418,0.035830463572220715,0.03507994965600516,0.034241445436281964,0.03331832889768022,0.03231550405067409,0.031239290610016377,0.03009728556543995,0.028898203122398963,0.027651685914262418,0.02636810299243269,0.025058332693653887,0.023733545833279742,0.02240500111825718,0.021083853426655592,0.019780966439533462,0.018506745703012646,0.017270987419217124,0.01608275058689503,0.01495025625781441,0.013880798300377806,0.012880674185647485,0.011955140577161901,0.011108387254113743,0.010343522718513467,0.00966258301639347,0.009066562360589742,0.008555453504524963,0.008128294504435567,0.007783229581111516,0.007517585090694051,0.007327949519952819,0.007210262303798451,0.00715991034040536,0.00717183078762974,0.007240619187092354,0.007360630205894323,0.007526088489183948,0.007731181967175509,0.007970161858715364,0.008237427888586142,0.008527608145303974,0.008835629720057317,0.009156772096007276,0.00948670949353431,0.00982154005686803,0.010157797114732704,0.010492457293326879,0.010822935028664932,0.011147065554249156,0.011463081508183055,0.011769574873326659,0.012065443803006854,0.01234981098053762,0.012621893812355572,0.012880780879887787,0.01312505424675544,0.01335215155135865,0.013557319444382376,0.013731930086937221,0.01386083557698411,0.013918314140194284,0.013862126450841448,0.013625568104515255,0.013109267377878311,0.012180821259683141,0.010708480335307472,0.00870101137101076,0.006731215393295451,0.006958684752221115,0.013578775436806325,0.013578775436806325,0.03750245849379854
5,0.037468410394793095,0.03744534020432646,0.03743663646192996,0.0374408932174105,0.03745731991564436,0.03748556463997801,0.03752554182848534,0.03757727021458627,0.03764074527764087,0.03771576814882382,0.037801815459838836,0.03789791703630137,0.038002536424351537,0.03811345212624847,0.038227665075124,0.038341339625590956,0.03844976690937234,0.03854737457387121,0.038627793777208576,0.0386839536449179,0.038708215206508884,0.03869254364235779,0.03862872901778399,0.038508625955224585,0.03832440812157419,0.038068829568685555,0.037735479158119464,0.03731900469731214,0.03681531410002017,0.03622173396874554,0.03553712551530179,0.03476195629976545,0.0338983225494581,0.03294992269247605,0.03192198073617117,0.03082113947468118,0.02965531681248939,0.028433525282771682,0.027165681511520084,0.02586239388986857,0.024534742459792796,0.023194063431168522,0.021851754018974757,0.02051906821411523,0.01920693753737038,0.017925812315459904,0.016685520715177923,0.015495139781169546,0.014362896127354582,0.013296080210185978,0.012300981717493015,0.011382842946362971,0.010545834231236006,0.009793041529234764,0.009126479276985833,0.00854711655601666,0.008054909145420544,0.007648844825894173,0.007327000613056936,0.007086611779890172,0.006924148241558305,0.006835396902450793,0.006815556281062483,0.0068593412686565065,0.006961085184726627,0.0071148563771947166,0.007314559209347873,0.00755404422900327,0.007827212832610148,0.008128113880841859,0.008451035931434992,0.008790587891497824,0.009141763879979063,0.009499999636470666,0.009861208875639769,0.010221809797371216,0.010578741888879794,0.010929466164984435,0.011271957628263949,0.011604690576994823,0.011926613780859182,0.012237112788144381,0.01253595657541181,0.012823204936264829,0.013099030757418691,0.013363403681724999,0.01361553335978169,0.013852932298230711,0.014069891762868205,0.014255091985590116,0.014387987211348227,0.014433605622661357,0.01433583711771828,0.014011254167402705,0.013352098129915023,0.01226537517917695,0.010817185675530515,0.009619798494920983,0.010523400348540848,0.016169113941731032,0.016169113941731032,0.037468410394793095
6,0.03741771327132302,0.03739673320463864,0.03738928918622525,0.03739410329623187,0.03741039009288811,0.037437790021014494,0.037476222161603616,0.03752575916682298,0.03758645455130569,0.03765818614987775,0.03774050660727774,0.037832503270369654,0.03793265095877034,0.03803868661853624,0.03814753080514346,0.038255214245351596,0.0383568431621019,0.03844663310875529,0.0385179831508401,0.038563578911125496,0.038575530484402515,0.03854558015996739,0.0384653399897632,0.038326532532084095,0.03812125858172022,0.03784226964115324,0.03748323380188838,0.03703895459218679,0.03650555843586017,0.03588065071086598,0.03516342860515309,0.03435474080664007,0.03345708824442633,0.03247457981102063,0.031412857750360124,0.030278979533008166,0.02908124945586864,0.027829037657750164,0.026532574338768225,0.025202731342905026,0.023850806812634386,0.02248831829519174,0.02112678912699965,0.01977755620613925,0.018451604971089667,0.017159415113712183,0.01591082367696933,0.014714899208404129,0.013579850515973626,0.01251294490568526,0.011520448202774147,0.0106075819788902,0.009778503733225497,0.009036298383830813,0.008382989309234612,0.007819557873780202,0.007345973482200618,0.006961235729084149,0.006663422783928697,0.006449753889206991,0.006316656806903734,0.006259844922161749,0.006274406592400191,0.0063548993366192965,0.006495460918859074,0.006689908890596785,0.006931853894471591,0.0072148079901523075,0.007532298362572019,0.007877974462777378,0.008245712106380334,0.008629709060132268,0.009024570134193775,0.00942537690717014,0.009827749746573628,0.010227894954304782,0.010622637958139967,0.011009440812363673,0.01138641331210441,0.011752313865025673,0.012106539022408753,0.012449104387299527,0.012780614310094637,0.013102186606010214,0.013415299190733875,0.013721501001469428,0.014021891367250945,0.014316236282683095,0.014601544012331352,0.014869871394660566,0.01510507424162065,0.01527823326795633,0.015341904730828318,0.015225255146918852,0.014838683757147721,0.014114389308282327,0.013145918102015378,0.01252174194989772,0.013754213503300947,0.018524338528900185,0.018524338528900185,0.03741771327132302
7,0.037351617229035364,0.03733411891308546,0.03732900589950578,0.03733522876169563,0.037352127474371916,0.037379406575446264,0.0374170534089321,0.037465184946271546,0.03752390378952755,0.03759313341073782,0.03767245176306593,0.03776092341635923,0.037856949393943254,0.037958151508398506,0.0380612782539144,0.038162133339012236,0.03825556665171118,0.03833551221354491,0.03839507140282244,0.038426622879323434,0.03842200566069591,0.03837273567611976,0.03827024963762954,0.038106164514206405,0.03787256145092404,0.03756226705040187,0.03716911277555086,0.03668814665949527,0.03611582099573369,0.03545013964887884,0.034690756302634414,0.033839011076436006,0.03289791367998328,0.031872096910615544,0.030767723529983148,0.029592339932402723,0.028354706425708552,0.02706459748194826,0.025732585796702127,0.02436982889230428,0.02298786023240689,0.021598360042183327,0.0202129569342942,0.018843052677924785,0.01749965779452627,0.016193243092242283,0.014933609221610834,0.013729771492837124,0.012589876151385931,0.011521125953303948,0.01052972705776348,0.00962085636431494,0.008798646116858266,0.00806617656690616,0.00742548404066204,0.006877580603820578,0.006422481869224901,0.006059243363289131,0.005786002800964575,0.005600032293154786,0.005497799537176995,0.005475037870151574,0.00552682141723729,0.005647661904368097,0.0058315952114766575,0.006072287071262202,0.006363135829570752,0.006697382268413381,0.007068225075226533,0.007468935787597506,0.007892971625411289,0.008334089717112627,0.008786445630228573,0.009244692900890847,0.00970407114098836,0.010160480078387027,0.010610537915886124,0.011051628549547388,0.01148193869135756,0.011900478009868959,0.012307090631874896,0.01270245408501459,0.013088057613156632,0.01346612914715072,0.013839483120374564,0.01421122419181751,0.01458422388153796,0.014960248658603525,0.01533859800929005,0.015714067309063023,0.016074018767739593,0.01639435776941518,0.016634554239023547,0.016733609847607654,0.016615156033801426,0.016226781057763637,0.01566912556596626,0.01547373630377757,0.016850469422999594,0.0208909951093528,0.0208909951093528,0.037351617229035364
8,0.03727172022005912,0.03725871171874527,0.03725684908719589,0.037265339401543376,0.03728367177081064,0.037311663694739004,0.03734935793831698,0.03739691205534515,0.03745445252380369,0.03752189824808292,0.03759877464618305,0.03768403845222796,0.03777594101742058,0.037871895515456985,0.037968380607951706,0.03806089978309877,0.038143971303263226,0.03821117714496705,0.03825525187344851,0.03826824801826875,0.03824172224362174,0.03816696168798207,0.038035252407202985,0.03783816127845503,0.03756782736613613,0.037217236904980855,0.036780481740363295,0.036252972407476665,0.03563161670933845,0.034914947744806066,0.03410319845034975,0.03319832090775886,0.03220396267144977,0.031125394086315705,0.02996938569476698,0.02874405499109736,0.02745867499037157,0.026123463087066316,0.02474936557925752,0.023347847650184956,0.02193065976378521,0.02050962547141612,0.019096462301196944,0.01770260361913064,0.016339038524257853,0.015016174397674172,0.013743720584033952,0.01253058139201669,0.011384783195529068,0.010313410172564897,0.009322565069501099,0.008417342486478388,0.007601817269202911,0.006879039046274707,0.006251042839251379,0.005718867949010377,0.005282585259495075,0.004941329586246508,0.0046933338455770746,0.004535975355424309,0.004465832771981592,0.004478741174921763,0.004569867596124868,0.004733781060941724,0.004964538597334353,0.00525577475332382,0.005600798540187286,0.005992697330121802,0.0064244498076516865,0.00688903802161054,0.007379570766460459,0.007889402608774972,0.008412257863762856,0.008942350143616301,0.009474498189615143,0.010004228606178467,0.01052786881443171,0.011042628812192128,0.011546667115004157,0.012039142263147186,0.012520249379002634,0.012991231479393347,0.013454359689452414,0.013912852261285396,0.014370701722530644,0.014832346829611855,0.015302118391332591,0.015783356447643834,0.016277085706023795,0.016780110074254378,0.017282370630047852,0.017763401363366852,0.0181879787409171,0.01850260471631926,0.018640339188378072,0.01855718828741966,0.018347993588216753,0.018474093839793402,0.019895142579475694,0.023339204968666375,0.023339204968666375,0.03727172022005912
9,0.03717966709437748,0.03717182317414052,0.03717396596210108,0.037185517545283577,0.03720612604263409,0.037235686765634796,0.03727428832419015,0.03732210017997489,0.037379222222919777,0.03744549313192331,0.037520299421220794,0.03760241455638496,0.03768984217675083,0.03777968462784278,0.03786807382302687,0.037950127305721865,0.0380199548282565,0.038070706380725315,0.03809472743771063,0.03808372155153383,0.03802895141061175,0.03792149588944292,0.03775254484060968,0.037513689320879506,0.03719721061285321,0.03679635901671068,0.03630561373831208,0.03572088755102377,0.03503968398441312,0.03426120109019079,0.03338638992912299,0.03241795779816745,0.031360314615431116,0.030219470389173244,0.02900289760794689,0.02771935163614981,0.026378667860643603,0.024991545606752083,0.023569331331494334,0.02212378146479425,0.02066684670126546,0.019210480850082538,0.01776645515893335,0.016346181262987983,0.014960568827166334,0.013619903642330265,0.01233373919983353,0.011110803553929901,0.009958941422888406,0.0088850654566409,0.007895123766195264,0.006994080884909435,0.006185910048811429,0.005473594197882071,0.004859138960782318,0.004343592639715158,0.003927072728501032,0.0036087947094995843,0.003387102988262084,0.0032595147968237335,0.003222765228460975,0.003272863337007189,0.0034051445532336934,0.0036143352602892244,0.003894622780919675,0.004239735487580611,0.004643029825411598,0.005097583871899084,0.0055962962299310115,0.006131999813978555,0.00669757738988798,0.007286094714108657,0.007890931787211852,0.008505920101110127,0.009125477929663105,0.00974474503041765,0.010359706257526052,0.010967306655347364,0.011565555013546603,0.012153609885558131,0.012731837591477481,0.013301838773149872,0.013866427832543996,0.014429536365393819,0.014996005937174726,0.015571217503923531,0.01616049515353437,0.01676820130695815,0.017396436887793368,0.018043250965237036,0.01870024916102439,0.019349471109863497,0.019959568098906085,0.020482620891075307,0.020858312203650534,0.02104648749697169,0.021129069255030476,0.021495658231746557,0.022906293557644414,0.025864031991050106,0.025864031991050106,0.03717966709437748
